wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
0,,0,,5,0,0,0,850,1,3000
0,,0,,5,1,0,0,,,
0,,20000,,5,0,0,0,,,
0,,35000,,5,0,0,0,,,
0,,30000,,5,1,0,0,,,
0,,33000,,4,1,0,0,,,
0,,40000,,5,1,0,0,,,
1,,0,,5,0,0,0,,,
1,,5000,,0,0,23,0,,,
1,,15000,,0,0,23,0,,,
1,,25000,,0,0,23,0,,,
1,,35000,,5,0,0,0,,,
1,,40000,,0,0,23,0,,,
2,,0,,5,1,0,0,,,
2,,5000,,0,1,23,0,,,
2,,15000,,0,1,23,0,,,
2,,25000,,0,1,23,0,,,
2,,35000,,5,1,0,0,,,
2,,40000,,0,1,23,0,,,
3,,0,,0,2,23,0,,,
3,,10000,,0,3,23,0,,,
3,,10000,,0,0,23,0,,,
3,,10000,,0,1,23,0,,,
3,,22000,,0,0,23,0,,,
3,,22000,,0,1,23,0,,,
3,,22000,,0,2,23,0,,,
3,,22000,,0,3,23,0,,,
3,,40000,,6,2,21,0,,,
3,,15000,,6,2,21,0,,,
4,,0,,5,2,0,0,,,
4,,3000,,4,2,0,0,,,
4,,10000,,0,2,23,0,,,
4,,0,,5,3,0,0,,,
4,,3000,,4,3,0,0,,,
4,,10000,,0,3,23,0,,,
4,,18000,,8,2,22,0,,,
4,,18000,,8,3,22,0,,,
4,,30000,,8,2,23,0,,,
4,,30000,,8,3,23,0,,,
4,,15000,,6,2,21,0,,,
4,,30000,,6,2,21,0,,,
4,,45000,,23,2,0,0,,,
4,,60000,,23,3,0,0,,,
5,,0,,20,4,0,0,,,
5,,10000,,0,4,23,0,,,
5,,15000,,8,4,23,0,,,
5,,30000,,20,4,0,0,,,
5,,35000,,4,4,0,0,,,
5,,45000,,8,4,23,0,,,
5,,40000,,0,4,23,0,,,
5,,15000,,0,1,23,0,,,
5,,30000,,0,3,23,0,,,
5,,40000,,0,2,23,0,,,
6,,0,,20,5,0,0,,,
6,,10000,,0,5,23,0,,,
6,,15000,,8,5,23,0,,,
6,,30000,,20,5,0,0,,,
6,,35000,,4,5,0,0,,,
6,,45000,,8,5,23,0,,,
6,,40000,,0,5,23,0,,,
6,,15000,,0,1,23,0,,,
6,,30000,,0,3,23,0,,,
6,,40000,,0,2,23,0,,,
6,,20000,,6,6,21,0,,,
6,,45000,,6,7,21,0,,,
7,,0,,9,0,20,0,,,
7,,0,,9,2,20,0,,,
7,,25000,,9,1,20,0,,,
7,,25000,,9,3,20,0,,,
7,,15000,,8,2,23,0,,,
7,,15000,,8,3,23,0,,,
7,,35000,,23,6,0,0,,,
7,,35000,,23,7,0,0,,,
7,,40000,,23,6,0,0,,,
7,,40000,,23,7,0,0,,,
7,,30000,,0,6,23,0,,,
7,,30000,,0,7,23,0,,,
8,,0,,20,0,0,0,,,
8,,3000,,4,0,0,0,,,
8,,10000,,14,0,19,0,,,
8,,0,,20,3,0,0,,,
8,,3000,,4,3,0,0,,,
8,,10000,,14,3,19,0,,,
8,,20000,,20,1,0,0,,,
8,,23000,,4,1,0,0,,,
8,,30000,,14,1,19,0,,,
8,,20000,,20,2,0,0,,,
8,,23000,,4,2,0,0,,,
8,,30000,,14,2,19,0,,,
8,,40000,,8,5,23,0,,,
8,,50000,,8,5,23,0,,,
8,,10000,,0,0,23,0,,,
8,,10000,,0,3,23,0,,,
9,,0,,20,6,0,0,,,
9,,3000,,4,6,0,0,,,
9,,10000,,14,6,19,0,,,
9,,0,,20,7,0,0,,,
9,,3000,,4,7,0,0,,,
9,,10000,,14,7,19,0,,,
9,,20000,,20,4,0,0,,,
9,,23000,,4,4,0,0,,,
9,,30000,,14,4,19,0,,,
9,,20000,,20,5,0,0,,,
9,,23000,,4,5,0,0,,,
9,,30000,,14,5,19,0,,,
9,,40000,,8,6,23,0,,,
9,,50000,,8,7,23,0,,,
9,,30000,,0,6,23,0,,,
9,,30000,,0,7,23,0,,,
10,,0,,20,0,0,0,,,
10,,3000,,4,0,0,0,,,
10,,10000,,24,0,0,0,,,
10,,15000,,14,0,19,0,,,
10,,20000,,8,0,23,0,,,
10,,0,,20,1,0,0,,,
10,,3000,,4,1,0,0,,,
10,,10000,,24,1,0,0,,,
10,,15000,,14,1,19,0,,,
10,,20000,,8,1,23,0,,,
10,,30000,,20,4,22,0,,,
10,,33000,,4,4,0,0,,,
10,,40000,,24,4,0,0,,,
10,,45000,,14,4,19,0,,,
10,,20000,,8,4,23,0,,,
10,,30000,,20,5,0,0,,,
10,,33000,,4,5,0,0,,,
10,,40000,,24,5,0,0,,,
10,,45000,,14,5,19,0,,,
10,,20000,,8,5,23,0,,,
10,,40000,,6,0,2,0,,,
10,,40000,,6,1,2,0,,,
10,,40000,,6,6,2,0,,,
10,,40000,,6,7,2,0,,,
11,,0,,20,0,22,0,,,
11,,3000,,4,0,21,0,,,
11,,10000,,24,0,21,0,,,
11,,15000,,14,0,23,0,,,
11,,20000,,8,0,23,0,,,
11,,0,,20,1,22,0,,,
11,,3000,,4,1,21,0,,,
11,,10000,,24,1,21,0,,,
11,,15000,,14,1,23,0,,,
11,,20000,,8,1,23,0,,,
11,,30000,,20,4,23,0,,,
11,,33000,,4,4,21,0,,,
11,,40000,,24,4,21,0,,,
11,,45000,,14,4,23,0,,,
11,,20000,,8,4,23,0,,,
11,,30000,,20,5,23,0,,,
11,,33000,,4,5,21,0,,,
11,,40000,,24,5,21,0,,,
