wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
0,,0,,0,5,23,0,1450,1,3000
0,,10000,,0,5,23,0,,,
0,,25000,,18,5,1,0,,,
0,,40000,,18,5,1,0,,,
0,,60000,,18,5,1,0,,,
0,,0,,0,1,23,0,,,
0,,20000,,0,1,23,0,,,
0,,50000,,0,1,23,0,,,
0,,50000,,0,1,23,0,,,
0,,55000,,0,1,23,0,,,
0,,60000,,0,5,23,0,,,
1,,0,,2,0,7,0,,,
1,,10000,,2,0,7,0,,,
1,,10000,,0,1,23,0,,,
1,,10000,,2,0,7,0,,,
1,,25000,,8,5,20,0,,,
1,,30000,,3,0,7,0,,,
1,,50000,,8,5,20,0,,,
1,,0,,18,1,1,0,,,
1,,50000,,18,1,1,0,,,
1,,65000,,8,1,20,0,,,
2,,0,,0,5,23,0,,,
2,,0,,0,1,23,0,,,
2,,0,,0,0,23,0,,,
2,,23000,,18,5,1,0,,,
2,,25000,,18,5,1,0,,,
2,,40000,,18,5,1,0,,,
2,,45000,,18,5,1,0,,,
2,,30000,,0,1,23,0,,,
2,,35000,,3,0,23,0,,,
2,,60000,,8,0,20,0,,,
2,,60000,,8,1,20,0,,,
2,,60000,,8,5,20,0,,,
3,,0,,8,4,20,0,,,
3,,10000,,0,4,23,0,,,
3,,20000,,0,4,23,0,,,
3,,40000,,18,4,1,0,,,
3,,43000,,18,4,1,0,,,
3,,35000,,3,4,7,0,,,
3,,30000,,18,0,1,0,,,
3,,35000,,18,1,1,0,,,
3,,30000,,3,5,23,0,,,
3,,60000,,8,4,20,0,,,
3,,50000,,0,4,23,0,,,
3,,60000,,18,4,1,0,,,
3,,65000,,18,4,1,0,,,
3,,70000,,18,4,1,0,,,
4,,0,,3,4,7,0,,,
4,,10000,,3,4,7,0,,,
4,,0,,20,4,0,0,,,
4,,3000,,4,4,0,0,,,
4,,10000,,14,4,10,0,,,
4,,15000,,14,4,10,0,,,
4,,30000,,18,4,1,0,,,
4,,33000,,18,4,1,0,,,
4,,40000,,14,4,10,0,,,
4,,55000,,18,4,1,0,,,
4,,60000,,18,4,1,0,,,
4,,60000,,1,4,23,0,,,
4,,0,,1,0,18,0,,,
4,,30000,,18,0,18,0,,,
4,,10000,,3,1,18,0,,,
4,,40000,,18,1,18,0,,,
4,,20000,,8,5,18,0,,,
4,,50000,,8,5,18,0,,,
5,,0,,3,4,7,0,,,
5,,10000,,3,4,7,0,,,
5,,0,,20,4,0,0,,,
5,,3000,,4,4,0,0,,,
5,,10000,,14,4,10,0,,,
5,,15000,,14,4,10,0,,,
5,,30000,,18,4,1,0,,,
5,,33000,,18,4,1,0,,,
5,,40000,,14,4,10,0,,,
5,,55000,,18,4,1,0,,,
5,,60000,,18,4,1,0,,,
5,,60000,,1,4,23,0,,,
5,,0,,3,0,7,0,,,
5,,10000,,3,0,7,0,,,
5,,0,,20,0,0,0,,,
5,,3000,,4,0,0,0,,,
5,,10000,,14,0,10,0,,,
5,,15000,,14,0,10,0,,,
5,,30000,,18,0,1,0,,,
5,,33000,,18,0,1,0,,,
5,,40000,,14,0,10,0,,,
5,,55000,,18,0,1,0,,,
5,,60000,,18,0,1,0,,,
5,,60000,,1,0,23,0,,,
6,,0,,3,1,7,0,,,
6,,10000,,3,1,7,0,,,
6,,0,,20,1,0,0,,,
6,,3000,,4,1,0,0,,,
6,,10000,,14,1,10,0,,,
6,,15000,,14,1,10,0,,,
6,,30000,,18,1,1,0,,,
6,,33000,,18,1,1,0,,,
6,,40000,,14,1,10,0,,,
6,,55000,,18,1,1,0,,,
6,,60000,,18,1,1,0,,,
6,,60000,,1,1,23,0,,,
6,,0,,3,0,7,0,,,
6,,10000,,3,0,7,0,,,
6,,0,,20,0,0,0,,,
6,,3000,,4,0,0,0,,,
6,,10000,,14,0,10,0,,,
6,,15000,,14,0,10,0,,,
6,,30000,,18,0,1,0,,,
6,,33000,,18,0,1,0,,,
6,,40000,,14,0,10,0,,,
6,,55000,,18,0,1,0,,,
6,,60000,,18,0,1,0,,,
6,,60000,,1,0,23,0,,,
7,,0,,6,5,2,0,,,
7,,20000,,6,5,2,0,,,
7,,30000,,20,5,0,0,,,
7,,33000,,4,5,0,0,,,
7,,45000,,6,5,2,0,,,
7,,0,,20,3,0,0,,,
7,,3000,,4,3,0,0,,,
7,,15000,,6,3,2,0,,,
7,,40000,,20,0,0,0,,,
7,,43000,,4,0,0,0,,,
7,,55000,,6,0,2,0,,,
7,,40000,,20,0,0,0,,,
7,,43000,,4,0,0,0,,,
7,,55000,,6,0,2,0,,,
8,,0,,20,3,0,0,,,
8,,3000,,4,3,0,0,,,
8,,10000,,6,3,2,0,,,
8,,10000,,14,3,10,0,,,
8,,15000,,14,3,10,0,,,
8,,30000,,18,3,1,0,,,
8,,33000,,18,3,1,0,,,
8,,40000,,14,3,10,0,,,
8,,55000,,18,3,1,0,,,
8,,60000,,18,3,1,0,,,
8,,60000,,1,3,23,0,,,
8,,0,,3,0,7,0,,,
8,,10000,,3,0,7,0,,,
8,,0,,20,0,0,0,,,
8,,3000,,4,0,0,0,,,
8,,10000,,14,0,10,0,,,
8,,15000,,14,0,10,0,,,
8,,30000,,18,0,1,0,,,
8,,33000,,18,0,1,0,,,
8,,40000,,14,0,10,0,,,
8,,55000,,18,0,1,0,,,
8,,60000,,18,0,1,0,,,
8,,60000,,1,0,23,0,,,
8,,0,,23,5,21,0,,,
8,,20000,,23,5,21,0,,,
8,,40000,,23,5,21,0,,,
9,,0,,20,1,0,0,,,
9,,3000,,4,1,0,0,,,
9,,10000,,6,1,2,0,,,
9,,10000,,14,1,10,0,,,
9,,15000,,14,1,10,0,,,
9,,20000,,24,1,21,0,,,
9,,30000,,18,1,1,0,,,
9,,35000,,18,1,1,0,,,
9,,45000,,18,1,1,0,,,
9,,50000,,18,1,1,0,,,
9,,0,,20,4,0,0,,,
9,,3000,,4,4,0,0,,,
9,,10000,,6,4,2,0,,,
9,,10000,,14,4,10,0,,,
9,,15000,,14,4,10,0,,,
9,,20000,,24,4,21,0,,,
9,,30000,,18,4,1,0,,,
9,,35000,,18,4,1,0,,,
9,,45000,,18,4,1,0,,,
9,,50000,,18,4,1,0,,,
10,,0,,20,3,21,0,,,
10,,3000,,4,3,21,0,,,
10,,10000,,6,3,2,0,,,
10,,10000,,14,3,10,0,,,
10,,15000,,14,3,10,0,,,
10,,20000,,24,3,21,0,,,
10,,30000,,18,3,1,0,,,
10,,35000,,18,3,1,0,,,
10,,45000,,18,3,1,0,,,
10,,50000,,18,3,1,0,,,
10,,0,,23,3,21,0,,,
