wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
0,0,0,0,0,1,0,0,520,20,15000
0,1,600,0,0,1,0,0,,,
0,2,1200,0,0,1,0,0,,,
0,3,1800,0,0,1,0,0,,,
0,4,2400,0,0,1,0,0,,,
0,5,3000,0,0,1,0,0,,,
0,6,3600,0,0,1,0,0,,,
0,7,10500,0,0,0,0,0,,,
0,8,11100,0,0,0,0,0,,,
0,9,11700,0,0,0,0,0,,,
0,10,12300,0,0,0,0,0,,,
0,11,12900,0,0,0,0,0,,,
0,12,13500,0,0,0,0,0,,,
0,13,14100,0,0,0,0,0,,,
0,14,14700,0,0,0,0,0,,,
0,15,15300,0,0,0,0,0,,,
0,16,15900,0,0,0,0,0,,,
0,17,23000,0,0,0,0,0,,,
0,18,23600,0,0,0,0,0,,,
0,19,24200,0,0,0,0,0,,,
0,20,24800,0,0,0,0,0,,,
0,21,25400,0,0,0,0,0,,,
0,22,26000,0,0,0,0,0,,,
0,23,26600,0,0,0,0,0,,,
0,24,27200,0,0,0,0,0,,,
0,25,27800,0,0,0,0,0,,,
0,26,28400,0,0,0,0,0,,,
0,27,29000,0,0,0,0,0,,,
0,28,29600,1,0,0,0,0,,,
0,29,12000,0,1,1,0,0,,,
0,30,12800,0,1,1,0,0,,,
0,31,13600,0,1,1,0,0,,,
0,32,14400,0,1,1,0,0,,,
0,33,15200,0,1,1,0,0,,,
0,34,16000,0,1,1,0,0,,,
0,35,16800,0,1,1,0,0,,,
1,0,0,0,1,2,0,0,,,
1,1,800,0,1,2,0,0,,,
1,2,1600,0,1,2,0,0,,,
1,3,2400,0,1,2,0,0,,,
1,4,3200,0,1,2,0,0,,,
1,5,4000,0,1,2,0,0,,,
1,6,4800,0,1,2,0,0,,,
1,7,20000,0,0,2,0,0,,,
1,8,20600,0,0,2,0,0,,,
1,9,21200,0,0,2,0,0,,,
1,10,21800,0,0,2,0,0,,,
1,11,22400,0,0,2,0,0,,,
1,12,23000,0,0,2,0,0,,,
1,13,23600,0,0,2,0,0,,,
1,14,24200,0,0,2,0,0,,,
1,15,24800,0,0,2,0,0,,,
1,16,25400,1,0,2,0,0,,,
1,17,10000,0,1,2,0,0,,,
1,18,10800,0,1,2,0,0,,,
1,19,11600,0,1,2,0,0,,,
1,20,12400,0,1,2,0,0,,,
1,21,13200,0,1,2,0,0,,,
1,22,14000,0,1,2,0,0,,,
1,23,14800,0,1,2,0,0,,,
2,0,0,0,1,1,0,0,,,
2,1,800,0,1,1,0,0,,,
2,2,1600,0,1,1,0,0,,,
2,3,2400,0,1,1,0,0,,,
2,4,3200,0,1,1,0,0,,,
2,5,4000,0,1,1,0,0,,,
2,6,4800,0,1,1,0,0,,,
2,7,10000,0,1,1,0,0,,,
2,8,10800,0,1,1,0,0,,,
2,9,11600,0,1,1,0,0,,,
2,10,12400,0,1,1,0,0,,,
2,11,13200,0,1,1,0,0,,,
2,12,15000,0,0,1,0,0,,,
2,13,15600,0,0,1,0,0,,,
2,14,16200,0,0,1,0,0,,,
2,15,16800,0,0,1,0,0,,,
2,16,17400,0,0,1,0,0,,,
2,17,23000,0,1,1,0,0,,,
2,18,23800,0,1,1,0,0,,,
2,19,24600,0,1,1,0,0,,,
2,20,25400,0,1,1,0,0,,,
2,21,26200,0,1,1,0,0,,,
2,22,29000,0,3,1,0,0,,,
2,23,29800,0,3,1,0,0,,,
2,24,30600,0,3,1,0,0,,,
2,25,31400,0,3,1,0,0,,,
2,26,32200,0,3,1,0,0,,,
2,27,30000,0,0,1,0,0,,,
2,28,30600,0,0,1,0,0,,,
2,29,31200,0,0,1,0,0,,,
2,30,31800,0,0,1,0,0,,,
2,31,32400,1,0,1,0,0,,,
3,0,0,0,9,0,0,0,,,
3,1,2000,0,9,0,0,0,,,
3,2,4000,0,9,0,0,0,,,
3,3,6000,0,9,0,0,0,,,
3,4,16000,0,9,0,0,0,,,
3,5,17000,0,9,0,0,0,,,
3,6,18000,0,9,0,0,0,,,
3,7,19000,0,9,0,0,0,,,
3,8,31000,0,9,0,0,0,,,
3,9,32000,0,9,0,0,0,,,
3,10,33000,0,9,0,0,0,,,
3,11,34000,1,9,0,0,0,,,
4,0,10000,0,9,0,0,0,,,
4,1,11000,0,9,0,0,0,,,
4,2,12000,0,9,0,0,0,,,
