wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
0,0,0,0,2,1,0,0,520,20,15000
0,1,1000,0,2,1,0,0,,,
0,2,2000,0,2,1,0,0,,,
0,3,3000,0,2,1,0,0,,,
0,4,4000,0,2,1,0,0,,,
0,5,5000,0,2,1,0,0,,,
0,6,6000,0,2,1,0,0,,,
0,7,10000,0,2,1,0,0,,,
0,8,11000,0,2,1,0,0,,,
0,9,12000,0,2,1,0,0,,,
0,10,13000,0,2,1,0,0,,,
0,11,14000,0,2,1,0,0,,,
0,12,15000,0,2,1,0,0,,,
0,13,16000,0,2,1,0,0,,,
0,14,17000,0,2,1,0,0,,,
0,15,18000,0,2,1,0,0,,,
0,16,19000,0,2,1,0,0,,,
0,17,20000,1,2,1,0,0,,,
1,0,0,0,2,0,0,0,,,
1,1,1000,0,2,0,0,0,,,
1,2,2000,0,2,0,0,0,,,
1,3,3000,0,2,0,0,0,,,
1,4,4000,0,2,0,0,0,,,
1,5,5000,0,2,0,0,0,,,
1,6,6000,0,2,0,0,0,,,
1,7,7000,0,2,1,0,0,,,
1,8,8000,0,2,1,0,0,,,
1,9,9000,0,2,1,0,0,,,
1,10,10000,0,2,1,0,0,,,
1,11,11000,0,2,1,0,0,,,
1,12,16000,0,1,1,0,0,,,
1,13,17000,0,1,1,0,0,,,
1,14,17800,0,1,1,0,0,,,
1,15,18600,0,1,1,0,0,,,
1,16,19400,0,1,1,0,0,,,
1,17,20200,0,1,1,0,0,,,
1,18,21000,1,1,1,0,0,,,
2,0,2000,0,1,0,0,0,,,
2,1,2800,0,1,0,0,0,,,
2,2,3600,0,1,0,0,0,,,
2,3,4400,0,1,0,0,0,,,
2,4,5200,0,1,0,0,0,,,
2,5,18000,0,1,0,0,0,,,
2,6,18800,0,1,0,0,0,,,
2,7,19600,0,1,0,0,0,,,
2,8,20400,0,1,0,0,0,,,
2,9,21200,0,1,0,0,0,,,
2,10,22000,1,1,0,0,0,,,
2,11,10000,0,2,0,0,0,,,
2,12,10800,0,2,0,0,0,,,
2,13,11600,0,2,0,0,0,,,
2,14,12400,0,2,0,0,0,,,
2,15,13200,0,2,0,0,0,,,
2,16,14000,0,2,0,0,0,,,
2,17,14800,0,2,0,0,0,,,
3,0,10000,0,6,2,0,0,,,
3,1,11000,0,6,2,0,0,,,
3,2,12000,0,6,2,0,0,,,
3,3,13000,0,6,2,0,0,,,
3,4,14000,0,6,2,0,0,,,
3,5,0,0,6,3,0,0,,,
3,6,1000,0,6,3,0,0,,,
3,7,2000,0,6,3,0,0,,,
3,8,22000,0,6,3,0,0,,,
3,9,23000,0,6,3,0,0,,,
3,10,24000,0,6,3,0,0,,,
3,11,25000,0,6,3,0,0,,,
3,12,32000,0,6,3,0,0,,,
3,13,33000,0,6,3,0,0,,,
3,14,34000,0,6,3,0,0,,,
3,15,35000,0,6,3,0,0,,,
3,16,36000,1,6,3,0,0,,,
4,0,5000,0,1,0,0,0,,,
4,1,5800,0,1,0,0,0,,,
4,2,6600,0,1,0,0,0,,,
4,3,7400,0,1,0,0,0,,,
4,4,8200,0,1,0,0,0,,,
4,5,9000,0,1,0,0,0,,,
4,6,30000,0,2,0,0,0,,,
4,7,30800,0,2,0,0,0,,,
4,8,31600,0,2,0,0,0,,,
4,9,32400,0,2,0,0,0,,,
4,10,33200,0,2,0,0,0,,,
4,11,34000,0,2,0,0,0,,,
4,12,34800,1,2,0,0,0,,,
4,13,0,0,1,1,0,0,,,
4,14,800,0,1,1,0,0,,,
4,15,1600,0,1,1,0,0,,,
4,16,2400,0,1,1,0,0,,,
4,17,3200,0,1,1,0,0,,,
4,18,25000,0,4,1,0,0,,,
4,19,27000,0,1,1,0,0,,,
4,20,27800,0,1,1,0,0,,,
4,21,28600,0,1,1,0,0,,,
4,22,29400,0,1,1,0,0,,,
4,23,30200,0,1,1,0,0,,,
4,24,31000,0,1,1,0,0,,,
4,25,31800,0,1,1,0,0,,,
4,26,10000,0,2,0,0,0,,,
4,27,10800,0,2,0,0,0,,,
4,28,11600,0,2,0,0,0,,,
4,29,12400,0,2,0,0,0,,,
4,30,13200,0,2,0,0,0,,,
4,31,14000,0,2,0,0,0,,,
4,32,14800,0,2,0,0,0,,,
4,33,18000,0,1,0,0,0,,,
4,34,18800,0,1,0,0,0,,,
4,35,19600,0,1,0,0,0,,,
4,36,20400,0,1,0,0,0,,,
4,37,21200,0,1,0,0,0,,,
4,38,22000,0,1,0,0,0,,,
4,39,22800,0,1,0,0,0,,,
5,0,5000,0,1,0,0,0,,,
5,1,5800,0,1,0,0,0,,,
5,2,6600,0,1,0,0,0,,,
5,3,7400,0,1,0,0,0,,,
5,4,8200,0,1,0,0,0,,,
5,5,18000,0,2,0,0,0,,,
5,6,18800,0,2,0,0,0,,,
5,7,19600,0,2,0,0,0,,,
5,8,20400,0,2,0,0,0,,,
5,9,21200,0,2,0,0,0,,,
5,10,0,0,10,1,0,0,,,
5,11,5000,0,10,1,0,0,,,
5,12,10000,0,10,1,0,0,,,
5,13,15000,0,10,1,0,0,,,
5,14,20000,0,10,1,0,0,,,
5,15,25000,0,10,1,0,0,,,
5,16,30000,0,10,1,0,0,,,
5,17,35000,0,10,1,0,0,,,
5,18,40000,1,10,1,0,0,,,
5,19,30000,0,2,0,0,0,,,
5,20,30800,0,2,0,0,0,,,
5,21,31600,0,2,0,0,0,,,
5,22,32400,0,2,0,0,0,,,
5,23,33200,0,2,0,0,0,,,
6,0,0,0,2,0,0,0,,,
6,1,800,0,2,0,0,0,,,
6,2,1600,0,2,0,0,0,,,
6,3,2400,0,2,0,0,0,,,
6,4,3200,0,2,0,0,0,,,
6,5,4000,0,2,0,0,0,,,
6,6,4800,0,2,0,0,0,,,
6,7,17000,0,4,0,0,0,,,
6,8,20000,0,1,0,0,0,,,
6,9,20800,0,1,0,0,0,,,
6,10,21600,0,1,0,0,0,,,
6,11,22400,0,1,0,0,0,,,
6,12,23200,0,1,0,0,0,,,
6,13,24000,0,1,0,0,0,,,
6,14,24800,0,1,0,0,0,,,
6,15,0,0,10,1,0,0,,,
6,16,5000,0,10,1,0,0,,,
6,17,10000,0,10,1,0,0,,,
6,18,20000,0,5,1,0,0,,,
6,19,25000,0,10,1,0,0,,,
6,20,30000,0,10,1,0,0,,,
6,21,35000,0,10,1,0,0,,,
6,22,40000,1,10,1,0,0,,,
7,0,0,0,1,0,0,0,,,
7,1,800,0,1,0,0,0,,,
7,2,1600,0,1,0,0,0,,,
7,3,2400,0,1,0,0,0,,,
7,4,3200,0,1,0,0,0,,,
7,5,15000,0,1,0,0,0,,,
7,6,15800,0,1,0,0,0,,,
7,7,16600,0,1,0,0,0,,,
7,8,17400,0,1,0,0,0,,,
7,9,18200,0,1,0,0,0,,,
7,10,34000,0,1,0,0,0,,,
7,11,34600,0,1,0,0,0,,,
7,12,35200,0,1,0,0,0,,,
7,13,35800,0,1,0,0,0,,,
7,14,36400,0,1,0,0,0,,,
7,15,37000,0,1,0,0,0,,,
7,16,37600,0,1,0,0,0,,,
7,17,38200,0,1,0,0,0,,,
7,18,38800,0,1,0,0,0,,,
7,19,39400,1,1,0,0,0,,,
7,20,0,0,10,1,0,0,,,
7,21,5000,0,10,1,0,0,,,
7,22,10000,0,10,1,0,0,,,
7,23,20000,0,4,1,0,0,,,
7,24,23000,0,1,1,0,0,,,
7,25,23800,0,1,1,0,0,,,
7,26,24600,0,1,1,0,0,,,
7,27,25400,0,1,1,0,0,,,
7,28,26200,0,1,1,0,0,,,
7,29,10000,0,10,1,0,0,,,
7,30,15000,0,10,1,0,0,,,
7,31,20000,0,10,1,0,0,,,
7,32,25000,0,10,1,0,0,,,
7,33,30000,0,10,1,0,0,,,
7,34,35000,0,10,1,0,0,,,
7,35,40000,0,10,1,0,0,,,
7,36,45000,0,4,1,0,0,,,
8,0,0,0,1,0,0,0,,,
8,1,800,0,1,0,0,0,,,
8,2,1600,0,1,0,0,0,,,
8,3,2400,0,1,0,0,0,,,
8,4,3200,0,1,0,0,0,,,
8,5,20000,0,2,0,0,0,,,
8,6,20800,0,2,0,0,0,,,
8,7,21600,0,2,0,0,0,,,
8,8,22400,0,2,0,0,0,,,
8,9,23200,0,2,0,0,0,,,
8,10,35000,0,2,0,0,0,,,
8,11,35800,0,2,0,0,0,,,
8,12,36600,0,2,0,0,0,,,
8,13,37400,0,2,0,0,0,,,
8,14,38200,1,2,0,0,0,,,
8,15,5000,0,1,1,0,0,,,
8,16,5800,0,1,1,0,0,,,
8,17,6600,0,1,1,0,0,,,
8,18,7400,0,1,1,0,0,,,
8,19,8200,0,1,1,0,0,,,
8,20,20000,0,4,1,0,0,,,
8,21,23000,0,1,1,0,0,,,
8,22,23800,0,1,1,0,0,,,
8,23,24600,0,1,1,0,0,,,
8,24,25400,0,1,1,0,0,,,
8,25,26200,0,1,1,0,0,,,
9,0,10000,0,6,2,0,0,,,
9,1,11000,0,6,2,0,0,,,
9,2,12000,0,6,2,0,0,,,
9,3,13000,0,6,2,0,0,,,
9,4,14000,0,6,2,0,0,,,
9,5,25000,0,6,2,0,0,,,
9,6,26000,0,6,2,0,0,,,
9,7,27000,0,6,2,0,0,,,
9,8,28000,0,6,2,0,0,,,
9,9,29000,0,6,2,0,0,,,
9,10,45000,0,6,2,0,0,,,
9,11,46000,0,6,2,0,0,,,
9,12,47000,0,6,2,0,0,,,
9,13,48000,0,6,2,0,0,,,
9,14,49000,1,6,2,0,0,,,
9,15,0,0,6,3,0,0,,,
9,16,1000,0,6,3,0,0,,,
9,17,2000,0,6,3,0,0,,,
9,18,3000,0,6,3,0,0,,,
9,19,4000,0,6,3,0,0,,,
9,20,20000,0,6,3,0,0,,,
9,21,21000,0,6,3,0,0,,,
9,22,22000,0,6,3,0,0,,,
9,23,23000,0,6,3,0,0,,,
9,24,24000,0,6,3,0,0,,,
9,25,35000,0,6,3,0,0,,,
9,26,36000,0,6,3,0,0,,,
9,27,37000,0,6,3,0,0,,,
9,28,38000,0,6,3,0,0,,,
9,29,39000,0,6,3,0,0,,,
9,30,40000,0,6,3,0,0,,,
9,31,41000,0,6,3,0,0,,,
10,0,30000,0,2,0,0,0,,,
10,1,31000,0,2,0,0,0,,,
10,2,32000,0,2,0,0,0,,,
10,3,33000,0,2,0,0,0,,,
