wave,no,time,is_last_in_wave,enemy_id,gate,formation_id,min_difficulty,money,health,delta_time
0,0,0,0,0,2,0,0,300,5,15000
0,1,500,0,0,2,0,0,,,
0,2,1000,0,0,2,0,0,,,
0,3,2000,0,0,2,0,0,,,
0,4,2500,0,0,2,0,0,,,
0,5,3000,0,0,2,0,0,,,
0,6,6000,0,0,3,0,0,,,
0,7,6500,0,0,3,0,0,,,
0,8,7000,0,0,3,0,0,,,
0,9,10000,0,0,3,0,0,,,
0,10,10500,0,0,3,0,0,,,
0,11,11000,0,0,3,0,0,,,
0,12,16000,0,1,2,0,0,,,
0,13,17000,0,0,2,0,0,,,
0,14,17500,0,0,2,0,0,,,
0,15,18000,0,0,2,0,0,,,
0,16,16000,0,1,3,0,0,,,
0,17,17000,0,0,3,0,0,,,
0,18,17500,0,0,3,0,0,,,
0,19,18000,1,0,3,0,0,,,
1,0,5000,0,1,0,0,0,,,
1,1,6000,0,0,0,0,0,,,
1,2,6500,0,0,0,0,0,,,
1,3,7000,0,0,0,0,0,,,
1,4,11000,0,1,0,0,0,,,
1,5,12000,0,0,0,0,0,,,
1,6,12500,0,0,0,0,0,,,
1,7,13000,0,0,0,0,0,,,
1,8,0,0,1,1,0,0,,,
1,9,1000,0,0,1,0,0,,,
1,10,1500,0,0,1,0,0,,,
1,11,2000,0,0,1,0,0,,,
1,12,11000,0,1,1,0,0,,,
1,13,12000,0,0,1,0,0,,,
1,14,12500,0,0,1,0,0,,,
1,15,13000,0,0,1,0,0,,,
1,16,16000,0,0,2,0,0,,,
1,17,16400,0,0,2,0,0,,,
1,18,16800,0,0,2,0,0,,,
1,19,17200,0,0,2,0,0,,,
1,20,17600,0,0,2,0,0,,,
1,21,16000,0,0,3,0,0,,,
1,22,16400,0,0,3,0,0,,,
1,23,16800,0,0,3,0,0,,,
1,24,17200,0,0,3,0,0,,,
1,25,17600,1,0,3,0,0,,,
2,0,0,0,1,2,0,0,,,
2,1,500,0,1,2,0,0,,,
2,2,3000,0,0,2,0,0,,,
2,3,3500,0,0,2,0,0,,,
2,4,4000,0,0,2,0,0,,,
2,5,4500,0,0,2,0,0,,,
2,6,5000,0,0,2,0,0,,,
2,7,5500,0,0,2,0,0,,,
2,8,6000,0,0,2,0,0,,,
2,9,4000,0,1,3,0,0,,,
2,10,4500,0,1,3,0,0,,,
2,11,7000,0,0,3,0,0,,,
2,12,7500,0,0,3,0,0,,,
2,13,8000,0,0,3,0,0,,,
2,14,8500,0,0,3,0,0,,,
2,15,9000,0,0,3,0,0,,,
2,16,9500,1,0,3,0,0,,,
3,0,0,0,0,2,0,0,,,
3,1,400,0,0,2,0,0,,,
3,2,800,0,0,2,0,0,,,
3,3,1200,0,0,2,0,0,,,
3,4,1600,0,0,2,0,0,,,
3,5,2000,0,0,2,0,0,,,
3,6,2400,0,0,2,0,0,,,
3,7,2800,0,0,2,0,0,,,
3,8,3200,0,0,2,0,0,,,
3,9,3600,0,0,2,0,0,,,
3,10,10000,0,0,2,0,0,,,
3,11,10500,0,0,2,0,0,,,
3,12,11000,0,0,2,0,0,,,
3,13,11500,0,0,2,0,0,,,
3,14,10000,0,0,3,0,0,,,
3,15,10500,0,0,3,0,0,,,
3,16,11000,0,0,3,0,0,,,
3,17,11500,0,0,3,0,0,,,
3,18,17000,0,0,2,0,0,,,
3,19,17500,0,0,2,0,0,,,
3,20,18000,0,0,2,0,0,,,
3,21,18500,0,0,2,0,0,,,
3,22,17000,0,0,3,0,0,,,
3,23,17500,0,0,3,0,0,,,
3,24,18000,0,0,3,0,0,,,
3,25,18500,0,0,3,0,0,,,
3,26,22000,0,0,0,0,0,,,
3,27,22400,0,0,0,0,0,,,
3,28,22800,0,0,0,0,0,,,
3,29,23200,0,0,0,0,0,,,
3,30,23600,0,0,0,0,0,,,
3,31,24000,0,0,0,0,0,,,
3,32,24400,0,0,0,0,0,,,
3,33,24800,0,0,0,0,0,,,
3,34,29000,0,0,1,0,0,,,
3,35,29400,0,0,1,0,0,,,
3,36,29800,0,0,1,0,0,,,
3,37,30200,0,0,1,0,0,,,
3,38,30600,0,0,1,0,0,,,
3,39,31000,0,0,1,0,0,,,
3,40,31400,0,0,1,0,0,,,
3,41,31800,1,0,1,0,0,,,
4,0,0,0,1,2,0,0,,,
4,1,1000,0,1,2,0,0,,,
4,2,2000,0,1,2,0,0,,,
4,3,3000,0,1,2,0,0,,,
4,4,4000,0,1,2,0,0,,,
4,5,5000,0,1,2,0,0,,,
4,6,0,0,1,3,0,0,,,
4,7,1000,0,1,3,0,0,,,
4,8,2000,0,1,3,0,0,,,
4,9,3000,0,1,3,0,0,,,
4,10,4000,0,1,3,0,0,,,
4,11,5000,0,1,3,0,0,,,
4,12,10000,0,1,2,0,0,,,
4,13,11000,0,1,2,0,0,,,
4,14,12000,0,1,2,0,0,,,
4,15,13000,0,1,2,0,0,,,
4,16,14000,0,1,2,0,0,,,
4,17,15000,0,1,2,0,0,,,
4,18,17000,0,1,3,0,0,,,
4,19,17600,0,1,3,0,0,,,
4,20,18200,0,1,3,0,0,,,
4,21,18800,0,1,3,0,0,,,
4,22,19400,0,1,3,0,0,,,
4,23,20000,1,1,3,0,0,,,
5,0,0,0,1,3,0,0,,,
5,1,500,0,1,3,0,0,,,
5,2,1000,0,1,3,0,0,,,
5,3,2500,0,0,3,0,0,,,
5,4,3000,0,0,3,0,0,,,
5,5,3500,0,0,3,0,0,,,
5,6,4000,0,0,3,0,0,,,
5,7,4500,0,0,3,0,0,,,
5,8,5000,0,0,3,0,0,,,
5,9,8000,0,1,2,0,0,,,
5,10,8500,0,1,2,0,0,,,
5,11,9000,0,1,2,0,0,,,
5,12,10500,0,0,2,0,0,,,
5,13,11000,0,0,2,0,0,,,
5,14,11500,0,0,2,0,0,,,
5,15,12000,0,0,2,0,0,,,
5,16,12500,0,0,2,0,0,,,
5,17,13000,0,0,2,0,0,,,
5,18,18000,0,1,1,0,0,,,
5,19,18500,0,1,1,0,0,,,
5,20,19000,0,1,1,0,0,,,
5,21,20500,0,0,1,0,0,,,
5,22,21000,0,0,1,0,0,,,
5,23,21500,0,0,1,0,0,,,
5,24,22000,0,0,1,0,0,,,
5,25,22500,0,0,1,0,0,,,
5,26,23000,0,0,1,0,0,,,
5,27,21000,0,1,0,0,0,,,
5,28,21500,0,1,0,0,0,,,
5,29,22000,0,1,0,0,0,,,
5,30,23500,0,0,0,0,0,,,
5,31,24000,0,0,0,0,0,,,
5,32,24500,0,0,0,0,0,,,
5,33,25000,0,0,0,0,0,,,
5,34,25500,0,0,0,0,0,,,
5,35,26000,1,0,0,0,0,,,
6,0,0,0,1,2,0,0,,,
6,1,800,0,1,2,0,0,,,
6,2,1600,0,1,2,0,0,,,
6,3,2400,0,1,2,0,0,,,
6,4,3200,0,1,2,0,0,,,
6,5,6000,0,0,2,0,0,,,
6,6,6400,0,0,2,0,0,,,
6,7,6800,0,0,2,0,0,,,
6,8,7200,0,0,2,0,0,,,
6,9,7600,0,0,2,0,0,,,
6,10,12000,0,1,2,0,0,,,
6,11,12500,0,1,2,0,0,,,
6,12,13000,0,1,2,0,0,,,
6,13,13500,0,1,2,0,0,,,
6,14,0,0,1,3,0,0,,,
6,15,800,0,1,3,0,0,,,
6,16,1600,0,1,3,0,0,,,
6,17,2400,0,1,3,0,0,,,
6,18,3200,0,1,3,0,0,,,
6,19,6000,0,0,3,0,0,,,
6,20,6400,0,0,3,0,0,,,
6,21,6800,0,0,3,0,0,,,
6,22,7200,0,0,3,0,0,,,
6,23,7600,0,0,3,0,0,,,
6,24,12000,0,1,3,0,0,,,
6,25,12500,0,1,3,0,0,,,
6,26,13000,0,1,3,0,0,,,
6,27,13500,0,1,3,0,0,,,
6,28,18800,0,1,0,0,0,,,
6,29,19200,0,1,0,0,0,,,
6,30,19600,0,1,0,0,0,,,
6,31,20000,0,1,0,0,0,,,
6,32,20400,0,1,0,0,0,,,
6,33,20800,0,1,0,0,0,,,
6,34,25000,0,1,1,0,0,,,
6,35,25400,0,1,1,0,0,,,
6,36,25800,0,1,1,0,0,,,
6,37,26200,0,1,1,0,0,,,
6,38,26600,0,1,1,0,0,,,
6,39,27000,0,1,1,0,0,,,
6,40,27400,0,1,1,0,0,,,
6,41,27800,1,1,1,0,0,,,
7,0,0,0,1,2,0,0,,,
7,1,2000,0,1,2,0,0,,,
7,2,4000,0,1,2,0,0,,,
7,3,6000,0,1,2,0,0,,,
7,4,8000,0,1,2,0,0,,,
7,5,1000,0,0,2,0,0,,,
7,6,3000,0,0,2,0,0,,,
7,7,5000,0,0,2,0,0,,,
7,8,7000,0,0,2,0,0,,,
7,9,9000,0,0,2,0,0,,,
7,10,12000,0,1,2,0,0,,,
7,11,14000,0,1,2,0,0,,,
7,12,16000,0,1,2,0,0,,,
7,13,18000,0,1,2,0,0,,,
7,10,13000,0,0,2,0,0,,,
7,11,15000,0,0,2,0,0,,,
7,12,17000,0,0,2,0,0,,,
7,13,19000,0,0,2,0,0,,,
7,14,0,0,1,3,0,0,,,
7,15,2000,0,1,3,0,0,,,
7,16,4000,0,1,3,0,0,,,
7,17,6000,0,1,3,0,0,,,
7,18,8000,0,1,3,0,0,,,
7,19,1000,0,0,3,0,0,,,
7,20,3000,0,0,3,0,0,,,
7,21,5000,0,0,3,0,0,,,
7,22,7000,0,0,3,0,0,,,
7,23,9000,0,0,3,0,0,,,
7,24,12000,0,1,3,0,0,,,
7,25,14000,0,1,3,0,0,,,
7,26,16000,0,1,3,0,0,,,
7,27,18000,0,1,3,0,0,,,
7,24,13000,0,0,3,0,0,,,
7,25,15000,0,0,3,0,0,,,
7,26,17000,0,0,3,0,0,,,
7,27,19000,0,0,3,0,0,,,
7,28,21800,0,1,0,0,0,,,
7,29,22200,0,1,0,0,0,,,
7,30,22600,0,1,0,0,0,,,
7,31,23000,0,1,0,0,0,,,
7,32,23400,0,1,0,0,0,,,
7,33,23800,0,1,0,0,0,,,
7,34,25000,0,1,1,0,0,,,
7,35,25400,0,1,1,0,0,,,
7,36,25800,0,1,1,0,0,,,
7,37,26200,0,1,1,0,0,,,
7,38,26600,0,1,1,0,0,,,
7,39,27000,0,1,1,0,0,,,
7,40,27400,0,1,1,0,0,,,
7,41,27800,1,1,1,0,0,,,
8,0,0,0,1,0,0,0,,,
8,1,2000,0,1,0,0,0,,,
8,2,4000,0,1,0,0,0,,,
8,3,6000,0,1,0,0,0,,,
8,4,8000,0,1,0,0,0,,,
8,5,1000,0,0,0,0,0,,,
8,6,3000,0,0,0,0,0,,,
8,7,5000,0,0,0,0,0,,,
8,8,7000,0,0,0,0,0,,,
8,9,9000,0,0,0,0,0,,,
8,10,12000,0,1,0,0,0,,,
8,11,14000,0,1,0,0,0,,,
8,12,16000,0,1,0,0,0,,,
8,13,18000,0,1,0,0,0,,,
8,10,13000,0,0,0,0,0,,,
8,11,15000,0,0,0,0,0,,,
8,12,17000,0,0,0,0,0,,,
8,13,19000,0,0,0,0,0,,,
8,14,0,0,1,1,0,0,,,
8,15,2000,0,1,1,0,0,,,
8,16,4000,0,1,1,0,0,,,
8,17,6000,0,1,1,0,0,,,
8,18,8000,0,1,1,0,0,,,
8,19,1000,0,0,1,0,0,,,
8,20,3000,0,0,1,0,0,,,
8,21,5000,0,0,1,0,0,,,
8,22,7000,0,0,1,0,0,,,
